elev	Kapitel_1	
mjukost	Kapitel_4	Sidan 43
mjölk	Kapitel_4	Sidan 43
olja	Kapitel_4	Sidan 43
schampo	Kapitel_4	Sidan 43
tandkräm	Kapitel_4	Sidan 43
tandpetare	Kapitel_4	Sidan 43
tändsticka	Kapitel_4	Sidan 43
ärta	Kapitel_4	Sidan 43
öl	Kapitel_4	Sidan 43
behöva	Kapitel_4	Sidan 44
skinka	Kapitel_4	Sidan 44
oliv	Kapitel_4	Sidan 44
idé	Kapitel_4	Sidan 44
sugen	Kapitel_4	Sidan 44
imitera	Kapitel_4	Sidan 44
stängd	Kapitel_4	Sidan 44
mun	Kapitel_4	Sidan 44
öppen	Kapitel_4	Sidan 44
tunga	Kapitel_4	Sidan 44
bak	Kapitel_4	Sidan 44
id-kort	Kapitel_4	Sidan 44
korv	Kapitel_4	Sidan 44
Australien	Kapitel_4	Sidan 44
Spanien	Kapitel_4	Sidan 44
inköpslista	Kapitel_4	Sidan 45
riva	Kapitel_4	Sidan 45
hekto	Kapitel_4	Sidan 45
gram	Kapitel_4	Sidan 45
teater	Kapitel_5	Sidan 46
experiment	Kapitel_5	Sidan 46
experimentteater	Kapitel_5	Sidan 46
tisdag	Kapitel_5	Sidan 46
träffa	Kapitel_5	Sidan 46
bio	Kapitel_5	Sidan 46
biograf	Kapitel_5	Sidan 46
lördag	Kapitel_5	Sidan 46
hänga	Kapitel_5	Sidan 46
semester	Kapitel_5	Sidan 46
helvete	Kapitel_5	Sidan 46
lust	Kapitel_5	Sidan 46
hockey	Kapitel_5	Sidan 46
onsdag	Kapitel_5	Sidan 46
arena	Kapitel_5	Sidan 46
skoj	Kapitel_5	Sidan 46
fixa	Kapitel_5	Sidan 46
biljett	Kapitel_5	Sidan 46
fredag	Kapitel_5	Sidan 46
låta	Kapitel_5	Sidan 46
pjäs	Kapitel_5	Sidan 46
drömspel	Kapitel_5	Sidan 46
favorit	Kapitel_5	Sidan 46
ikväll	Kapitel_5	Sidan 47
akrobatisk	Kapitel_5	Sidan 47
poesi	Kapitel_5	Sidan 47
gratis	Kapitel_5	Sidan 47
veckodag	Kapitel_5	Sidan 47
torsdag	Kapitel_5	Sidan 47
söndag	Kapitel_5	Sidan 47
betyda	Kapitel_5	Sidan 47
typ	Kapitel_5	Sidan 47
situation	Kapitel_5	Sidan 47
melodi	Kapitel_5	Sidan 47
tycka	Kapitel_5	Sidan 47
fotboll	Kapitel_5	Sidan 47
annons	Kapitel_5	Sidan 48
positiv	Kapitel_5	Sidan 48
negativ	Kapitel_5	Sidan 48
åka	Kapitel_5	Sidan 48
squash	Kapitel_5	Sidan 48
fritid	Kapitel_5	Sidan 49
bruka	Kapitel_5	Sidan 49
konsert	Kapitel_5	Sidan 49
vattengympa	Kapitel_5	Sidan 49
sällan	Kapitel_5	Sidan 49
park	Kapitel_5	Sidan 49
sjunga	Kapitel_5	Sidan 49
kör	Kapitel_5	Sidan 49
fantastisk	Kapitel_5	Sidan 49
asiatisk	Kapitel_5	Sidan 49
trädgård	Kapitel_5	Sidan 49
många	Kapitel_5	Sidan 49
blomma	Kapitel_5	Sidan 49
stan	Kapitel_5	Sidan 49
auktion	Kapitel_5	Sidan 49
jaga	Kapitel_5	Sidan 49
fiska	Kapitel_5	Sidan 49
bibliotek	Kapitel_5	Sidan 49
aldrig	Kapitel_5	Sidan 49
teveserie	Kapitel_5	Sidan 49
polisserie	Kapitel_5	Sidan 49
vinter	Kapitel_5	Sidan 49
adverb	Kapitel_5	Sidan 50
frekvens	Kapitel_5	Sidan 50
special	Kapitel_5	Sidan 50
innebandy	Kapitel_5	Sidan 51
schack	Kapitel_5	Sidan 51
poker	Kapitel_5	Sidan 51
trumpet	Kapitel_5	Sidan 51
skida	Kapitel_5	Sidan 51
skridsko	Kapitel_5	Sidan 51
skateboard	Kapitel_5	Sidan 51
natur	Kapitel_5	Sidan 51
kyrka	Kapitel_5	Sidan 51
museum	Kapitel_5	Sidan 51
krog	Kapitel_5	Sidan 51
klubb	Kapitel_5	Sidan 51
hennes	Kapitel_5	Sidan 51
bioannons	Kapitel_5	Sidan 52
härlig	Kapitel_5	Sidan 52
romantisk	Kapitel_5	Sidan 52
historisk	Kapitel_5	Sidan 52
engelsk	Kapitel_5	Sidan 52
skräckfilm	Kapitel_5	Sidan 52
läskig	Kapitel_5	Sidan 52
svår	Kapitel_5	Sidan 52
hemmakväll	Kapitel_5	Sidan 52
fotbollsmatch	Kapitel_5	Sidan 52
adjektiv	Kapitel_5	Sidan 52
fransk	Kapitel_5	Sidan 52
dansk	Kapitel_5	Sidan 53
tråkig	Kapitel_5	Sidan 53
sorglig	Kapitel_5	Sidan 53
intressant	Kapitel_5	Sidan 53
tysk	Kapitel_5	Sidan 53
kinesisk	Kapitel_5	Sidan 53
amerikansk	Kapitel_5	Sidan 53
indisk	Kapitel_5	Sidan 53
japansk	Kapitel_5	Sidan 53
spännande	Kapitel_5	Sidan 53
koreansk	Kapitel_5	Sidan 53
nyckelord	Kapitel_5	Sidan 53
jätterolig	Kapitel_5	Sidan 53
actionfilm	Kapitel_5	Sidan 53
komedi	Kapitel_5	Sidan 53
dokumentär	Kapitel_5	Sidan 53
science	Kapitel_5	Sidan 53
drama	Kapitel_5	Sidan 53
thriller	Kapitel_5	Sidan 53
prat	Kapitel_5	Sidan 54
tillbaka	Kapitel_5	Sidan 54
kollega	Kapitel_5	Sidan 54
helg	Kapitel_5	Sidan 54
stanna	Kapitel_5	Sidan 54
beställa	Kapitel_5	Sidan 54
feber	Kapitel_5	Sidan 54
toppenkväll	Kapitel_5	Sidan 54
preteritum	Kapitel_5	Sidan 54
ändelse	Kapitel_5	Sidan 54
författare	Kapitel_5	Sidan 54
målare	Kapitel_5	Sidan 54
roman	Kapitel_5	Sidan 54
novell	Kapitel_5	Sidan 54
röd	Kapitel_5	Sidan 54
rum	Kapitel_5	Sidan 54
succé	Kapitel_5	Sidan 54
fader	Kapitel_5	Sidan 54
fröken	Kapitel_5	Sidan 54
berömd	Kapitel_5	Sidan 54
utomlands	Kapitel_5	Sidan 54
gifta	Kapitel_5	Sidan 54
gång	Kapitel_5	Sidan 54
hans	Kapitel_5	Sidan 54
skådespelare	Kapitel_5	Sidan 54
blå	Kapitel_5	Sidan 54
torn	Kapitel_5	Sidan 54
drottning	Kapitel_5	Sidan 54
vampyr	Kapitel_5	Sidan 55
förkyld	Kapitel_5	Sidan 55
byt	Kapitel_5	Sidan 55
liter	Kapitel_5	Sidan 55
nitton	Kapitel_5	Sidan 55
inspiration	Kapitel_5	Sidan 55
jogga	Kapitel_5	Sidan 55
faster	Kapitel_6	Sidan 56
Nobelpristagare	Kapitel_6	Sidan 56
stadshus	Kapitel_6	Sidan 56
pris	Kapitel_6	Sidan 56
kemi	Kapitel_6	Sidan 56
80-talet	Kapitel_6	Sidan 56
examen	Kapitel_6	Sidan 56
stipendium	Kapitel_6	Sidan 56
forskningsstipendium	Kapitel_6	Sidan 56
besöka	Kapitel_6	Sidan 56
molekyl	Kapitel_6	Sidan 56
brev	Kapitel_6	Sidan 56
otrolig	Kapitel_6	Sidan 56
massa	Kapitel_6	Sidan 56
släkting	Kapitel_6	Sidan 56
farbror	Kapitel_6	Sidan 57
kusin	Kapitel_6	Sidan 57
mormor	Kapitel_6	Sidan 57
farmor	Kapitel_6	Sidan 57
moster	Kapitel_6	Sidan 57
förälder	Kapitel_6	Sidan 57
plastförälder	Kapitel_6	Sidan 57
syskon	Kapitel_6	Sidan 57
bonus	Kapitel_6	Sidan 57
bonussyskon	Kapitel_6	Sidan 57
släktmiddag	Kapitel_6	Sidan 57
julmat	Kapitel_6	Sidan 57
prisutdelning	Kapitel_6	Sidan 57
honom	Kapitel_6	Sidan 57
vandrarhem	Kapitel_6	Sidan 57
objektspronomen	Kapitel_6	Sidan 57
mig	Kapitel_6	Sidan 57
dig	Kapitel_6	Sidan 57
den/det	Kapitel_6	Sidan 57
henne	Kapitel_6	Sidan 57
dem	Kapitel_6	Sidan 57
oss	Kapitel_6	Sidan 57
leta	Kapitel_6	Sidan 57
tidsadverb	Kapitel_6	Sidan 58
intervjua	Kapitel_6	Sidan 58
passa	Kapitel_6	Sidan 58
far	Kapitel_6	Sidan 58
mor	Kapitel_6	Sidan 58
morbror	Kapitel_6	Sidan 58
barnbarn	Kapitel_6	Sidan 58
separera	Kapitel_6	Sidan 59
plastpappa	Kapitel_6	Sidan 59
låtsaspappa	Kapitel_6	Sidan 59
regnbåge	Kapitel_6	Sidan 59
regnbågsfamilj	Kapitel_6	Sidan 59
psykolog	Kapitel_6	Sidan 59
meteorolog	Kapitel_6	Sidan 59
ge	Kapitel_6	Sidan 59
dansare	Kapitel_6	Sidan 59
Nämen	Kapitel_6	Sidan 60
Nederländerna	Kapitel_6	Sidan 60
mitt	Kapitel_6	Sidan 60
mina	Kapitel_6	Sidan 60
ditt	Kapitel_6	Sidan 60
dina	Kapitel_6	Sidan 60
vår	Kapitel_6	Sidan 60
deras	Kapitel_6	Sidan 60
hus	Kapitel_6	Sidan 60
bil	Kapitel_6	Sidan 60
vacker	Kapitel_6	Sidan 61
anteckna	Kapitel_6	Sidan 61
bäst	Kapitel_6	Sidan 61
viktig	Kapitel_6	Sidan 61
dynamit	Kapitel_6	Sidan 62
december	Kapitel_6	Sidan 62
speciell	Kapitel_6	Sidan 62
Nobeldagen	Kapitel_6	Sidan 62
dela	Kapitel_6	Sidan 62
fysik	Kapitel_6	Sidan 62
medicin	Kapitel_6	Sidan 62
litteratur	Kapitel_6	Sidan 62
konserthus	Kapitel_6	Sidan 62
riksbanken	Kapitel_6	Sidan 62
ceremoni	Kapitel_6	Sidan 62
fredspris	Kapitel_6	Sidan 62
prissumma	Kapitel_6	Sidan 62
olik	Kapitel_6	Sidan 62
varje	Kapitel_6	Sidan 62
miljon	Kapitel_6	Sidan 62
festsal	Kapitel_6	Sidan 62
dekorera	Kapitel_6	Sidan 62
just	Kapitel_6	Sidan 62
växa	Kapitel_6	Sidan 62
flytta	Kapitel_6	Sidan 62
experimentera	Kapitel_6	Sidan 62
nitroglycerin	Kapitel_6	Sidan 62
katastrof	Kapitel_6	Sidan 62
explodera	Kapitel_6	Sidan 62
dö	Kapitel_6	Sidan 62
bygga	Kapitel_6	Sidan 62
fabrik	Kapitel_6	Sidan 62
fortsätta	Kapitel_6	Sidan 62
arbete	Kapitel_6	Sidan 62
patent	Kapitel_6	Sidan 62
tjäna	Kapitel_6	Sidan 62
cirka	Kapitel_6	Sidan 62
relation	Kapitel_6	Sidan 62
testamente	Kapitel_6	Sidan 62
starta	Kapitel_6	Sidan 62
fond	Kapitel_6	Sidan 62
resa	Kapitel_6	Sidan 63
dra	Kapitel_6	Sidan 63
streck	Kapitel_6	Sidan 63
understruken	Kapitel_6	Sidan 63
Portugal	Kapitel_6	Sidan 63
karriär	Kapitel_6	Sidan 64
tenniskarriär	Kapitel_6	Sidan 64
kläder	Kapitel_6	Sidan 64
firma	Kapitel_6	Sidan 64
klädfirma	Kapitel_6	Sidan 64
gissa	Kapitel_6	Sidan 64
Va	Kapitel_6	Sidan 64
hundra	Kapitel_6	Sidan 64
sjutton	Kapitel_6	Sidan 64
barndom	Kapitel_6	Sidan 65
vuxen	Kapitel_6	Sidan 65
komponera	Kapitel_6	Sidan 65
uppfinna	Kapitel_6	Sidan 65
konstruera	Kapitel_6	Sidan 65
kämpa	Kapitel_6	Sidan 65
grunda	Kapitel_6	Sidan 65
vinna	Kapitel_6	Sidan 65
konstnär	Kapitel_6	Sidan 65
kompositör	Kapitel_6	Sidan 65
uppfinnare	Kapitel_6	Sidan 65
aktivist	Kapitel_6	Sidan 65
forskare	Kapitel_6	Sidan 65
shoppa	Kaptiel_7	Sidan 66
jqshopping	Kaptiel_7	Sidan 66
storstad	Kaptiel_7	Sidan 66
månad	Kaptiel_7	Sidan 66
köp	Kaptiel_7	Sidan 66
galleria	Kaptiel_7	Sidan 66
småsaker	Kaptiel_7	Sidan 66
hårvax	Kaptiel_7	Sidan 66
ansikte	Kaptiel_7	Sidan 66
ansiktskräm	Kaptiel_7	Sidan 66
glad	Kaptiel_7	Sidan 66
tusen	Kaptiel_7	Sidan 66
outlet	Kaptiel_7	Sidan 66
snygg	Kaptiel_7	Sidan 66
systemkamera	Kaptiel_7	Sidan 66
dyr	Kaptiel_7	Sidan 66
jättedyr	Kaptiel_7	Sidan 66
mode	Kaptiel_7	Sidan 67
mest	Kaptiel_7	Sidan 67
handla	Kaptiel_7	Sidan 67
rea	Kaptiel_7	Sidan 67
trehundra	Kaptiel_7	Sidan 67
femhundra	Kaptiel_7	Sidan 67
strumpa	Kaptiel_7	Sidan 67
hår	Kaptiel_7	Sidan 67
hårschampo	Kaptiel_7	Sidan 67
musikaffär	Kaptiel_7	Sidan 67
trumma	Kaptiel_7	Sidan 67
trumset	Kaptiel_7	Sidan 67
begagnad	Kaptiel_7	Sidan 67
loppis	Kaptiel_7	Sidan 67
femtio	Kaptiel_7	Sidan 67
nätet	Kaptiel_7	Sidan 67
fungera	Kaptiel_7	Sidan 67
bara	Kaptiel_7	Sidan 67
procent	Kaptiel_7	Sidan 67
textil	Kaptiel_7	Sidan 67
slänga	Kaptiel_7	Sidan 67
garderob	Kaptiel_7	Sidan 67
plagg	Kaptiel_7	Sidan 68
byxor	Kaptiel_7	Sidan 68
jacka	Kaptiel_7	Sidan 68
trosor	Kaptiel_7	Sidan 68
kjol	Kaptiel_7	Sidan 68
slips	Kaptiel_7	Sidan 68
bh	Kaptiel_7	Sidan 68
kavaj	Kaptiel_7	Sidan 68
skjorta	Kaptiel_7	Sidan 68
linne	Kaptiel_7	Sidan 68
kalsonger	Kaptiel_7	Sidan 68
vit	Kaptiel_7	Sidan 68
grön	Kaptiel_7	Sidan 68
grå	Kaptiel_7	Sidan 68
orange	Kaptiel_7	Sidan 68
randig	Kaptiel_7	Sidan 68
rutig	Kaptiel_7	Sidan 68
gul	Kaptiel_7	Sidan 68
brun	Kaptiel_7	Sidan 68
svart	Kaptiel_7	Sidan 68
rosa	Kaptiel_7	Sidan 68
prickig	Kaptiel_7	Sidan 68
ur	Kaptiel_7	Sidan 69
bred	Kaptiel_7	Sidan 69
mjuk	Kaptiel_7	Sidan 69
äcklig	Kaptiel_7	Sidan 69
ljus	Kaptiel_7	Sidan 69
billig	Kaptiel_7	Sidan 69
modern	Kaptiel_7	Sidan 69
omodern	Kaptiel_7	Sidan 69
mörk	Kaptiel_7	Sidan 69
hård	Kaptiel_7	Sidan 69
smal	Kaptiel_7	Sidan 69
ful	Kaptiel_7	Sidan 69
shoppingexperiment	Kaptiel_7	Sidan 70
underbar	Kaptiel_7	Sidan 70
singelmamma	Kaptiel_7	Sidan 70
strejk	Kaptiel_7	Sidan 70
shoppingstrejk	Kaptiel_7	Sidan 70
jobbig	Kaptiel_7	Sidan 70
spara	Kaptiel_7	Sidan 70
förut	Kaptiel_7	Sidan 70
låna	Kaptiel_7	Sidan 70
smart	Kaptiel_7	Sidan 70
ingen	Kaptiel_7	Sidan 71
inget	Kaptiel_7	Sidan 71
inga	Kaptiel_7	Sidan 71
fantisera	Kaptiel_7	Sidan 71
säng	Kaptiel_7	Sidan 72
täcke	Kaptiel_7	Sidan 72
madrass	Kaptiel_7	Sidan 72
kudde	Kaptiel_7	Sidan 72
underlakan	Kaptiel_7	Sidan 72
örngott	Kaptiel_7	Sidan 72
påslakan	Kaptiel_7	Sidan 72
sängavdelning	Kaptiel_7	Sidan 72
möbel	Kaptiel_7	Sidan 72
säljare	Kaptiel_7	Sidan 72
serie	Kaptiel_7	Sidan 72
populär	Kaptiel_7	Sidan 72
prova	Kaptiel_7	Sidan 72
pröva	Kaptiel_7	Sidan 72
prinsessa	Kaptiel_7	Sidan 72
perfekt	Kaptiel_7	Sidan 73
ställa	Kaptiel_7	Sidan 73
dubbelsäng	Kaptiel_7	Sidan 73
total	Kaptiel_7	Sidan 73
kvalitet	Kaptiel_7	Sidan 73
garanti	Kaptiel_7	Sidan 73
erbjudande	Kaptiel_7	Sidan 73
specialerbjudande	Kaptiel_7	Sidan 73
egyptisk	Kaptiel_7	Sidan 73
bomull	Kaptiel_7	Sidan 73
duntäcke	Kaptiel_7	Sidan 73
sänglampa	Kaptiel_7	Sidan 73
tusental	Kaptiel_7	Sidan 73
hundratal	Kaptiel_7	Sidan 73
plural	Kaptiel_7	Sidan 73
placera	Kaptiel_7	Sidan 74
färg	Kaptiel_7	Sidan 74
bytesrätt	Kaptiel_7	Sidan 74
fundera	Kaptiel_7	Sidan 74
ögonskugga	Kaptiel_7	Sidan 74
löparsko	Kaptiel_7	Sidan 75
springa	Kaptiel_7	Sidan 75
skog	Kaptiel_7	Sidan 75
väg	Kaptiel_7	Sidan 75
löpband	Kaptiel_7	Sidan 75
lämna	Kaptiel_7	Sidan 75
komparation	Kaptiel_7	Sidan 75
kål	Kaptiel_7	Sidan 75
kär	Kaptiel_7	Sidan 75
skål	Kaptiel_7	Sidan 75
skina	Kaptiel_7	Sidan 75
skylt	Kaptiel_7	Sidan 75
skär	Kaptiel_7	Sidan 75
skön	Kaptiel_7	Sidan 75
sport	Kaptiel_7	Sidan 76
vildmark	Kaptiel_7	Sidan 76
festival	Kaptiel_7	Sidan 76
fleece-tröja	Kaptiel_7	Sidan 76
sportstrumpa	Kaptiel_7	Sidan 76
tält	Kaptiel_7	Sidan 76
köpare	Kaptiel_7	Sidan 77
rekommendera	Kaptiel_7	Sidan 77
kund	Kaptiel_7	Sidan 78
försäljare	Kaptiel_7	Sidan 78
block	Kaptiel_7	Sidan 78
rekonstruera	Kaptiel_7	Sidan 78
lucka	Kaptiel_7	Sidan 78
prislapp	Kaptiel_7	Sidan 78
utrop	Kaptiel_7	Sidan 78
specialpris	Kaptiel_7	Sidan 78
resväska	Kaptiel_7	Sidan 79
neongrön	Kaptiel_7	Sidan 79
bagage	Kaptiel_7	Sidan 79
bagageband	Kaptiel_7	Sidan 79
siden	Kaptiel_7	Sidan 79
klänning	Kaptiel_7	Sidan 79
sidenklänning	Kaptiel_7	Sidan 79
guld	Kaptiel_7	Sidan 79
Skansen	Kapitel_8	Sidan 80
friluftsmuseum	Kapitel_8	Sidan 80
typisk	Kapitel_8	Sidan 80
nordisk	Kapitel_8	Sidan 80
björn	Kapitel_8	Sidan 80
säl	Kapitel_8	Sidan 80
lodjur	Kapitel_8	Sidan 80
varg	Kapitel_8	Sidan 80
skärgård	Kapitel_8	Sidan 80
norr	Kapitel_8	Sidan 80
öster	Kapitel_8	Sidan 80
söder	Kapitel_8	Sidan 80
väster	Kapitel_8	Sidan 80
ö	Kapitel_8	Sidan 80
båt	Kapitel_8	Sidan 80
SOFO	Kapitel_8	Sidan 80
Drottningholm	Kapitel_8	Sidan 80
historia	Kapitel_8	Sidan 80
slott	Kapitel_8	Sidan 80
turist	Kapitel_8	Sidan 80
slottsteater	Kapitel_8	Sidan 80
Kanada	Kapitel_8	Sidan 80
planera	Kapitel_8	Sidan 80
väder	Kapitel_8	Sidan 80
väderprognos	Kapitel_8	Sidan 80
packa	Kapitel_8	Sidan 80
regn	Kapitel_8	Sidan 80
regnkläder	Kapitel_8	Sidan 80
solglasögon	Kapitel_8	Sidan 80
grej	Kapitel_8	Sidan 80
myggmedel	Kapitel_8	Sidan 80
forum	Kapitel_8	Sidan 80
designprylar	Kapitel_8	Sidan 80
paddla	Kapitel_8	Sidan 80
borde	Kapitel_8	Sidan 81
supinum	Kapitel_8	Sidan 81
prickruta	Kapitel_8	Sidan 82
ordningstal	Kapitel_8	Sidan 82
femte	Kapitel_8	Sidan 82
sjätte	Kapitel_8	Sidan 82
sjunde	Kapitel_8	Sidan 82
åttonde	Kapitel_8	Sidan 82
nionde	Kapitel_8	Sidan 82
tionde	Kapitel_8	Sidan 82
elfte	Kapitel_8	Sidan 82
tolfte	Kapitel_8	Sidan 82
trettonde	Kapitel_8	Sidan 82
fjortonde	Kapitel_8	Sidan 82
nfemtonde	Kapitel_8	Sidan 82
sextonde	Kapitel_8	Sidan 82
sjuttonde	Kapitel_8	Sidan 82
artonde	Kapitel_8	Sidan 82
nittonde	Kapitel_8	Sidan 82
tjugonde	Kapitel_8	Sidan 82
tjugoförsta	Kapitel_8	Sidan 82
trettionde	Kapitel_8	Sidan 82
trettioförsta	Kapitel_8	Sidan 82
januari	Kapitel_8	Sidan 82
februari	Kapitel_8	Sidan 82
mars	Kapitel_8	Sidan 82
april	Kapitel_8	Sidan 82
maj	Kapitel_8	Sidan 82
juni	Kapitel_8	Sidan 82
juli	Kapitel_8	Sidan 82
augusti	Kapitel_8	Sidan 82
september	Kapitel_8	Sidan 82
oktober	Kapitel_8	Sidan 82
november	Kapitel_8	Sidan 82
datum	Kapitel_8	Sidan 82
födelsedag	Kapitel_8	Sidan 82
nationaldag	Kapitel_8	Sidan 82
o.s.v.	Kapitel_8	Sidan 82
sommarstuga	Kapitel_8	Sidan 83
holiday	Kapitel_8	Sidan 83
karaoke	Kapitel_8	Sidan 83
nervös	Kapitel_8	Sidan 83
jättenervös	Kapitel_8	Sidan 83
applåd	Kapitel_8	Sidan 83
hoppa	Kapitel_8	Sidan 83
modig	Kapitel_8	Sidan 83
höjdrädd	Kapitel_8	Sidan 83
dansgolv	Kapitel_8	Sidan 83
tidpunkt	Kapitel_8	Sidan 83
tidspreposition	Kapitel_8	Sidan 83
rida	Kapitel_8	Sidan 84
köra	Kapitel_8	Sidan 84
motorcykel	Kapitel_8	Sidan 84
tälta	Kapitel_8	Sidan 84
klättra	Kapitel_8	Sidan 84
mejla	Kapitel_8	Sidan 85
hälsning	Kapitel_8	Sidan 85
destination	Kapitel_8	Sidan 85
Egypten	Kapitel_8	Sidan 85
dricks	Kapitel_8	Sidan 87
service	Kapitel_8	Sidan 87
hinna	Kapitel_8	Sidan 87
orka	Kapitel_8	Sidan 87
vinterjacka	Kapitel_8	Sidan 88
läxa	Kapitel_8	Sidan 88
Sverigeresa	Kapitel_8	Sidan 89
frågealternativ	Kapitel_8	Sidan 89
hotell	Kapitel_8	Sidan 89
fjäll	Kapitel_8	Sidan 90
hav	Kapitel_8	Sidan 90
sola	Kapitel_8	Sidan 90
cykla	Kapitel_8	Sidan 90
vandra	Kapitel_8	Sidan 90
våffla	Kapitel_8	Sidan 90
flyga	Kapitel_8	Sidan 90
växla	Kapitel_8	Sidan 91
spendera	Kapitel_8	Sidan 91
ex	Kapitel_8	Sidan 83
transport	Kapitel_9	Sidan 92
spår	Kapitel_9	Sidan 92
vagn	Kapitel_9	Sidan 92
restaurangvagn	Kapitel_9	Sidan 92
max	Kapitel_9	Sidan 92
hållplats	Kapitel_9	Sidan 92
snabb	Kapitel_9	Sidan 92
Göteborg	Kapitel_9	Sidan 92
mack	Kapitel_9	Sidan 92
avgångstid	Kapitel_9	Sidan 93
handbagage	Kapitel_9	Sidan 93
stressa	Kapitel_9	Sidan 93
färja	Kapitel_9	Sidan 93
Helsingfors	Kapitel_9	Sidan 93
linje	Kapitel_9	Sidan 93
trafik	Kapitel_9	Sidan 93
taxameter	Kapitel_9	Sidan 93
Mexiko	Kapitel_9	Sidan 93
etta	Kapitel_9	Sidan 94
tvåa	Kapitel_9	Sidan 94
trea	Kapitel_9	Sidan 94
fyra	Kapitel_9	Sidan 94
femma	Kapitel_9	Sidan 94
